Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
0.3731343283582089,0.3932584269662921,0.17525773195876287,0.3394495412844037,3,0.5371470094464907,0.2857142857142857,2,0.375,1,0
0.15671641791044774,0.8539325842696629,0.41237113402061853,0.8073394495412844,3,0.4775865093086771,0.07142857142857142,3,0.225,2,2
0.1791044776119403,0.7528089887640449,0.28865979381443296,0.7155963302752294,2,0.4610238292114559,0.0,3,0.2,1,2
0.14925373134328357,0.8314606741573033,0.1134020618556701,0.5045871559633028,2,0.47991681074444337,0.0,3,0.15000000000000002,1,2
0.35074626865671643,0.8426966292134831,0.26804123711340205,0.8256880733944955,2,0.4957528377057807,0.21428571428571427,0,0.125,0,1
0.4925373134328358,0.7303370786516854,0.18556701030927836,0.926605504587156,2,0.5456663910396151,0.21428571428571427,2,0.375,2,0
0.43283582089552236,0.2359550561797753,0.0,0.03669724770642202,0,0.5473452103535541,0.5,3,0.47500000000000003,0,3
0.30597014925373134,0.7191011235955056,0.38144329896907214,0.4954128440366973,2,0.4911172918389335,0.0,1,0.15000000000000002,0,1
0.26119402985074625,0.4943820224719101,0.28865979381443296,0.1651376146788991,2,0.5308075872610187,0.07142857142857142,1,0.42500000000000004,0,0
0.4029850746268656,0.4831460674157303,0.12371134020618557,0.6238532110091743,2,0.48192137111929645,0.0,3,0.15000000000000002,2,1
0.29850746268656714,0.3932584269662921,0.030927835051546393,0.29357798165137616,3,0.5234157708787492,0.14285714285714285,0,0.275,1,0
0.3656716417910447,0.3595505617977528,0.18556701030927836,0.26605504587155965,3,0.5204841013305268,0.07142857142857142,0,0.4,2,0
0.3731343283582089,0.7303370786516854,0.18556701030927836,0.6146788990825689,2,0.48931318750156594,0.07142857142857142,3,0.1,2,1
0.3731343283582089,0.7752808988764045,0.030927835051546393,0.798165137614679,3,0.5438372296975618,0.7857142857142857,2,0.325,2,3
0.3656716417910447,0.3033707865168539,0.16494845360824742,0.1559633027522936,0,0.5640331754742038,0.3571428571428571,2,0.30000000000000004,2,3
0.2014925373134328,0.8651685393258427,0.041237113402061855,0.8165137614678899,3,0.48365030444260704,0.0,3,0.15000000000000002,1,2
0.34328358208955223,0.3820224719101123,0.061855670103092786,0.1559633027522936,0,0.5663634769099706,0.5,2,0.4,2,3
0.2014925373134328,0.6853932584269663,0.27835051546391754,0.5229357798165137,2,0.4591445538600314,0.07142857142857142,3,0.2,1,2
0.34328358208955223,0.6179775280898876,0.07216494845360824,0.3761467889908257,3,0.5452905359693303,0.14285714285714285,3,0.4,2,0
0.417910447761194,0.4719101123595505,0.13402061855670103,0.7706422018348624,2,0.5349419930341526,0.0,1,0.225,1,1
0.43283582089552236,0.1235955056179775,0.13402061855670103,0.1651376146788991,0,0.5572928412137612,0.5,2,0.42500000000000004,0,3
0.44029850746268656,0.3033707865168539,0.10309278350515463,0.03669724770642202,0,0.5698213435565913,0.6428571428571428,1,0.5,1,3
0.34328358208955223,0.5168539325842697,0.27835051546391754,0.26605504587155965,3,0.548397604550352,0.21428571428571427,0,0.42500000000000004,2,0
0.39552238805970147,0.5393258426966292,0.3711340206185567,0.8256880733944955,2,0.4828735372973516,0.21428571428571427,3,0.25,2,1
0.43283582089552236,0.4719101123595505,0.20618556701030927,0.761467889908257,3,0.5245934500989753,0.07142857142857142,2,0.17500000000000002,1,1
0.3731343283582089,0.8539325842696629,0.12371134020618557,0.8256880733944955,2,0.5175524317823048,0.0,0,0.225,2,1
0.3880597014925373,0.5955056179775281,0.1958762886597938,0.43119266055045874,3,0.5454909920068154,0.07142857142857142,2,0.35000000000000003,0,0
0.5522388059701493,0.6179775280898876,0.23711340206185566,0.7522935779816514,3,0.5737302362875538,0.7142857142857142,2,0.35000000000000003,0,3
0.14925373134328357,0.5955056179775281,0.24742268041237114,0.5779816513761469,3,0.4603222330802579,0.07142857142857142,3,0.225,1,2
0.417910447761194,0.4719101123595505,0.1134020618556701,0.9082568807339451,2,0.5507529629908041,0.0,2,0.225,2,1
0.2014925373134328,0.7977528089887641,0.13402061855670103,0.8440366972477065,2,0.49948633140394394,0.0,3,0.125,1,2
0.13432835820895522,0.6516853932584269,0.20618556701030927,0.8807339449541285,2,0.5008143526522839,0.5,3,0.05,1,2
0.3880597014925373,0.2584269662921348,0.020618556701030927,0.07339449541284404,0,0.5571675561903331,0.6428571428571428,2,0.45,2,3
0.2761194029850746,0.4044943820224719,0.1958762886597938,0.1743119266055046,3,0.5369214964043199,0.2857142857142857,3,0.325,2,0
0.13432835820895522,0.8202247191011235,0.18556701030927836,0.5504587155963303,2,0.4898894986093363,0.07142857142857142,3,0.2,1,2
0.4104477611940298,0.4943820224719101,0.12371134020618557,0.6146788990825689,3,0.5236913979302913,0.21428571428571427,2,0.2,0,1
0.32835820895522383,0.8202247191011235,0.29896907216494845,0.5229357798165137,2,0.5470445262973267,0.0,3,0.2,1,1
0.31343283582089554,0.7640449438202247,0.3711340206185567,0.761467889908257,3,0.5683429802801374,0.0,1,0.275,2,3
0.3582089552238806,0.7640449438202247,0.23711340206185566,0.5963302752293578,2,0.5026936280037084,0.07142857142857142,3,0.25,2,1
0.39552238805970147,0.1685393258426966,0.1958762886597938,0.0,3,0.5600240547244981,0.6428571428571428,3,0.5,0,3
0.15671641791044774,0.7528089887640449,0.10309278350515463,0.4954128440366973,2,0.45328121476358696,0.07142857142857142,3,0.225,2,2
0.417910447761194,0.5842696629213483,0.35051546391752575,0.8807339449541285,3,0.5355433611466087,0.9285714285714285,3,0.17500000000000002,1,0
0.4850746268656716,0.5168539325842697,0.16494845360824742,0.045871559633027525,0,0.5505023929439474,0.3571428571428571,0,0.275,2,3
0.33582089552238803,0.0449438202247191,0.061855670103092786,0.05504587155963303,0,0.5351173920669523,0.6428571428571428,3,0.325,2,3
0.13432835820895522,0.4606741573033708,0.05154639175257732,0.9082568807339451,2,0.486657145004886,0.07142857142857142,3,0.125,1,2
0.16417910447761191,0.6966292134831461,0.0,0.5963302752293578,2,0.47994186774912917,0.0,3,0.07500000000000001,1,2
0.35074626865671643,0.5056179775280899,0.12371134020618557,0.12844036697247707,3,0.5263223834222854,0.5714285714285714,0,0.35000000000000003,0,3
0.43283582089552236,0.6629213483146067,0.09278350515463918,0.3944954128440367,2,0.5207346713773835,0.07142857142857142,1,0.35000000000000003,0,0
0.4029850746268656,0.3033707865168539,0.17525773195876287,0.01834862385321101,0,0.5693202034628779,0.7857142857142857,2,0.275,1,3
0.2835820895522388,0.6741573033707865,0.31958762886597936,0.5412844036697249,2,0.5310581573078754,0.0,0,0.17500000000000002,2,1
0.3880597014925373,0.2134831460674157,0.10309278350515463,0.14678899082568808,0,0.5549875967826807,0.3571428571428571,0,0.25,2,3
0.33582089552238803,0.3146067415730337,0.1958762886597938,0.05504587155963303,0,0.5388258287604297,0.42857142857142855,0,0.42500000000000004,2,3
0.32835820895522383,0.6966292134831461,0.14432989690721648,0.7798165137614679,3,0.5221378636397804,0.07142857142857142,2,0.17500000000000002,0,1
0.3208955223880597,0.5617977528089887,0.10309278350515463,0.8623853211009175,2,0.5330877746874139,0.14285714285714285,1,0.17500000000000002,2,1
0.2014925373134328,0.6741573033707865,0.27835051546391754,0.724770642201835,2,0.49016512566087833,0.07142857142857142,3,0.07500000000000001,1,2
0.19402985074626863,0.6853932584269663,0.1958762886597938,0.5779816513761469,2,0.46072314515522805,0.07142857142857142,3,0.17500000000000002,2,2
0.35074626865671643,0.550561797752809,0.020618556701030927,0.1743119266055046,3,0.5296549650454785,0.14285714285714285,0,0.30000000000000004,2,0
0.11194029850746268,0.5617977528089887,0.05154639175257732,0.5137614678899083,2,0.4740033576386278,0.07142857142857142,3,0.2,2,2
0.4253731343283582,0.4606741573033708,0.1134020618556701,0.48623853211009177,2,0.4885364203563105,0.14285714285714285,2,0.2,1,1
0.4925373134328358,0.101123595505618,0.16494845360824742,0.1559633027522936,0,0.5297301360595355,0.7857142857142857,1,0.5,1,3
0.1791044776119403,0.8876404494382023,0.05154639175257732,0.6605504587155964,2,0.49710591595880604,0.0,3,0.1,2,2
0.417910447761194,0.5056179775280899,0.030927835051546393,0.1651376146788991,2,0.5220626926257235,0.14285714285714285,2,0.45,1,0
0.32835820895522383,0.4719101123595505,0.020618556701030927,0.12844036697247707,3,0.5421834673883086,0.14285714285714285,0,0.275,0,0
0.1791044776119403,0.7078651685393258,0.3711340206185567,0.6697247706422018,2,0.4593951239068881,0.0,3,0.07500000000000001,1,2
0.208955223880597,0.5617977528089887,0.041237113402061855,0.7431192660550459,2,0.4630033325816232,0.07142857142857142,3,0.1,2,2
0.18656716417910446,0.4943820224719101,0.09278350515463918,0.47706422018348627,2,0.46222656543636775,0.07142857142857142,3,0.05,1,2
0.3805970149253731,0.6292134831460674,0.18556701030927836,0.6238532110091743,2,0.5115387506577465,0.21428571428571427,1,0.17500000000000002,1,1
0.35074626865671643,0.8089887640449437,0.4020618556701031,0.7431192660550459,2,0.5453406499787015,0.0,3,0.225,0,1
0.33582089552238803,0.8539325842696629,0.28865979381443296,0.8623853211009175,2,0.49525169761206733,0.0,2,0.225,2,1
0.3582089552238806,0.3595505617977528,0.020618556701030927,0.3302752293577982,3,0.5457415620536721,0.07142857142857142,1,0.42500000000000004,2,0
0.208955223880597,0.6853932584269663,0.05154639175257732,0.8165137614678899,2,0.48274825227392304,0.07142857142857142,3,0.1,2,2
0.33582089552238803,0.8426966292134831,0.32989690721649484,0.834862385321101,2,0.5412814152196246,0.0,2,0.125,2,1
0.17164179104477612,0.7977528089887641,0.05154639175257732,0.761467889908257,2,0.45626299832118056,0.07142857142857142,3,0.2,2,2
0.2014925373134328,0.6404494382022472,0.13402061855670103,0.6880733944954129,3,0.4958280087198377,0.0,3,0.15000000000000002,2,2
0.30597014925373134,0.5280898876404494,0.13402061855670103,0.41284403669724773,3,0.522613946728808,0.14285714285714285,2,0.275,0,0
0.5298507462686567,0.8314606741573033,0.08247422680412371,0.8256880733944955,0,0.5581698363777594,0.7142857142857142,1,0.625,2,3
0.17164179104477612,0.8089887640449437,0.020618556701030927,0.6513761467889909,2,0.49585306572452303,0.07142857142857142,3,0.07500000000000001,1,2
0.33582089552238803,0.3370786516853933,0.13402061855670103,0.1926605504587156,3,0.5357438171840938,0.2857142857142857,0,0.30000000000000004,1,0
0.18656716417910446,0.4943820224719101,0.21649484536082475,0.7155963302752294,2,0.48735874113608446,0.0,3,0.15000000000000002,2,2
0.35074626865671643,0.3146067415730337,0.12371134020618557,0.13761467889908258,0,0.5509534190282892,0.3571428571428571,1,0.47500000000000003,1,3
0.4029850746268656,0.3370786516853933,0.1134020618556701,0.11926605504587157,2,0.5059510386128441,0.2857142857142857,0,0.4,1,0
0.21641791044776118,0.6404494382022472,0.26804123711340205,0.6972477064220184,2,0.45886892680848934,0.07142857142857142,3,0.125,2,2
0.4850746268656716,0.2134831460674157,0.1958762886597938,0.13761467889908258,0,0.5756095116389783,0.5714285714285714,0,0.4,0,3
0.16417910447761191,0.449438202247191,0.16494845360824742,0.8623853211009175,2,0.45463429301661273,0.07142857142857142,3,0.15000000000000002,1,2
0.43283582089552236,0.0561797752808989,0.08247422680412371,0.027522935779816515,3,0.5699967425893906,0.7857142857142857,1,0.325,0,3
0.417910447761194,0.7528089887640449,0.2268041237113402,0.4954128440366973,3,0.490490866721792,0.0,1,0.17500000000000002,2,1
0.4925373134328358,0.5842696629213483,0.05154639175257732,0.23853211009174313,1,0.4333859530431732,0.42857142857142855,1,0.42500000000000004,1,1
0.43283582089552236,0.6404494382022472,0.020618556701030927,0.2018348623853211,3,0.5478964644566386,0.2857142857142857,3,0.42500000000000004,2,0
0.14925373134328357,0.5393258426966292,0.010309278350515464,0.8807339449541285,2,0.48126988899746914,0.07142857142857142,3,0.07500000000000001,2,2
0.11940298507462685,0.7865168539325843,0.030927835051546393,0.8899082568807339,2,0.4985341652258888,0.07142857142857142,3,0.225,2,2
0.19402985074626863,0.7752808988764045,0.15463917525773196,0.6972477064220184,3,0.45628805532586636,0.07142857142857142,3,0.225,1,2
0.2835820895522388,0.4719101123595505,0.28865979381443296,0.11926605504587157,2,0.5102107294094065,0.07142857142857142,0,0.45,1,0
0.2835820895522388,0.6179775280898876,0.1958762886597938,0.3669724770642202,2,0.5143451351825403,0.14285714285714285,0,0.4,1,0
0.29850746268656714,0.9550561797752809,0.15463917525773196,0.6880733944954129,2,0.5170011776792203,0.7142857142857142,2,0.2,1,0
0.417910447761194,0.7415730337078651,0.27835051546391754,0.7155963302752294,2,0.4989601343055452,0.21428571428571427,3,0.2,1,1
0.3805970149253731,0.449438202247191,0.23711340206185566,0.45871559633027525,3,0.4899897266280786,0.21428571428571427,2,0.17500000000000002,1,1
0.5149253731343284,0.0561797752808989,0.020618556701030927,0.05504587155963303,3,0.5409807311633967,0.7142857142857142,2,0.275,0,3
0.39552238805970147,0.8202247191011235,0.25773195876288657,0.45871559633027525,3,0.49392367636372736,0.0,2,0.25,0,1
0.3208955223880597,0.7640449438202247,0.31958762886597936,0.8073394495412844,2,0.4948507855370967,0.07142857142857142,3,0.17500000000000002,1,1
0.4104477611940298,0.6404494382022472,0.24742268041237114,0.46788990825688076,3,0.5205843293492696,0.0,1,0.17500000000000002,1,1
0.3656716417910447,0.3370786516853933,0.07216494845360824,0.09174311926605505,2,0.5438873437069329,0.2857142857142857,2,0.325,2,0
0.4552238805970149,0.1348314606741573,0.12371134020618557,0.01834862385321101,0,0.5663634769099706,0.5,1,0.375,0,3
0.208955223880597,0.6179775280898876,0.21649484536082475,0.6697247706422018,2,0.4519030795058758,0.07142857142857142,3,0.15000000000000002,2,2
0.4477611940298507,0.3258426966292135,0.18556701030927836,0.12844036697247707,0,0.5271993785862836,0.7142857142857142,0,0.35000000000000003,0,3
0.3805970149253731,0.2584269662921348,0.14432989690721648,0.1651376146788991,3,0.5619033300759226,0.3571428571428571,2,0.30000000000000004,2,3
0.30597014925373134,0.4382022471910112,0.23711340206185566,0.3394495412844037,3,0.5111628955874616,0.2857142857142857,2,0.325,2,0
0.47014925373134325,0.5955056179775281,0.05154639175257732,0.724770642201835,2,0.5862837956350697,0.21428571428571427,0,0.65,2,1
0.44029850746268656,0.348314606741573,0.18556701030927836,0.3669724770642202,2,0.5239169109724626,0.2857142857142857,1,0.30000000000000004,0,0
0.43283582089552236,0.7640449438202247,0.3917525773195876,0.8990825688073395,2,0.4978325690946903,0.14285714285714285,0,0.15000000000000002,2,1
0.31343283582089554,0.5842696629213483,0.41237113402061853,0.5137614678899083,2,0.47678468515873584,0.0,2,0.2,2,1
0.4104477611940298,0.4269662921348315,0.020618556701030927,0.3944954128440367,2,0.5483224335362951,0.14285714285714285,3,0.30000000000000004,1,0
0.31343283582089554,0.550561797752809,0.041237113402061855,0.3211009174311927,2,0.5254704452629735,0.07142857142857142,1,0.42500000000000004,0,0
0.14925373134328357,0.8314606741573033,0.18556701030927836,0.5779816513761469,2,0.47533137888696775,0.0,3,0.25,2,2
0.31343283582089554,0.4943820224719101,0.4020618556701031,0.871559633027523,2,0.5422836954070509,0.14285714285714285,1,0.25,0,1
0.44029850746268656,0.7640449438202247,0.4020618556701031,0.6697247706422018,2,0.545967075095843,0.07142857142857142,1,0.2,1,1
0.4925373134328358,0.7865168539325843,0.44329896907216493,0.9449541284403671,2,0.5062266656643866,0.9285714285714285,3,0.2,0,1
0.2835820895522388,0.6404494382022472,0.10309278350515463,0.6238532110091743,1,0.5536846325390266,0.21428571428571427,0,0.42500000000000004,1,0
0.3582089552238806,0.1685393258426966,0.07216494845360824,0.11009174311926606,0,0.5720764739783006,0.5,1,0.4,1,3
0.30597014925373134,0.8539325842696629,0.3917525773195876,0.5229357798165137,2,0.5084817960860959,0.0,1,0.225,1,1
0.13432835820895522,0.5617977528089887,0.17525773195876287,0.5688073394495413,2,0.48377558946603516,0.07142857142857142,3,0.1,2,2
0.208955223880597,0.7865168539325843,0.1958762886597938,0.798165137614679,2,0.4954020396401817,0.0,3,0.125,2,2
0.47761194029850745,0.3820224719101123,0.0,0.027522935779816515,0,0.5626049262071215,0.5714285714285714,0,0.47500000000000003,1,3
0.34328358208955223,0.4943820224719101,0.3917525773195876,0.8807339449541285,3,0.5169510636698487,0.0,3,0.225,0,1
0.47014925373134325,0.550561797752809,0.13402061855670103,0.1743119266055046,0,0.5289032549049089,0.3571428571428571,1,0.4,0,3
0.1417910447761194,0.6853932584269663,0.4020618556701031,0.6055045871559633,2,0.4887619333984814,0.0,3,0.07500000000000001,1,2
0.26119402985074625,0.6741573033707865,0.3402061855670103,0.9082568807339451,2,0.5142198501591122,0.21428571428571427,1,0.17500000000000002,0,1
0.3582089552238806,0.5955056179775281,0.29896907216494845,0.29357798165137616,3,0.5081309980204964,0.2857142857142857,0,0.375,2,0
0.29850746268656714,0.8651685393258427,0.25773195876288657,0.5688073394495413,2,0.5343656819263827,0.14285714285714285,3,0.15000000000000002,0,1
0.33582089552238803,0.3932584269662921,0.041237113402061855,0.06422018348623854,0,0.5751835425593228,0.6428571428571428,1,0.45,1,3
0.3805970149253731,0.6966292134831461,0.3711340206185567,0.4954128440366973,3,0.49673006088852123,0.07142857142857142,0,0.15000000000000002,0,1
0.3582089552238806,0.449438202247191,0.4020618556701031,0.5688073394495413,3,0.5372722944699189,0.14285714285714285,3,0.225,0,1
0.3805970149253731,0.5393258426966292,0.08247422680412371,0.3577981651376147,3,0.5419078403367661,0.2857142857142857,2,0.275,2,0
0.26119402985074625,0.8876404494382023,0.32989690721649484,0.5321100917431193,2,0.4904407527124208,0.14285714285714285,0,0.07500000000000001,2,1
0.33582089552238803,0.24719101123595505,0.08247422680412371,0.11926605504587157,3,0.571750732917387,0.3571428571428571,0,0.4,2,3
0.1791044776119403,0.8314606741573033,0.26804123711340205,0.6788990825688074,2,0.45355684181512945,0.0,3,0.2,1,2
0.39552238805970147,0.5056179775280899,0.27835051546391754,0.44036697247706424,3,0.5338895988373551,0.2857142857142857,2,0.275,2,0
0.11194029850746268,0.8314606741573033,0.15463917525773196,0.8990825688073395,3,0.4742038136761133,0.07142857142857142,3,0.2,2,2
0.4925373134328358,0.4157303370786517,0.08247422680412371,0.1743119266055046,0,0.5649602846475732,0.7142857142857142,1,0.325,0,3
0.44029850746268656,0.6516853932584269,0.29896907216494845,0.11926605504587157,2,0.5360946152496933,0.07142857142857142,2,0.30000000000000004,2,0
0.43283582089552236,0.11235955056179775,0.1958762886597938,0.06422018348623854,3,0.5487233456112657,0.7857142857142857,1,0.25,0,3
0.39552238805970147,0.4044943820224719,0.17525773195876287,0.11009174311926606,3,0.5347415369966675,0.07142857142857142,3,0.375,0,0
0.13432835820895522,0.8651685393258427,0.09278350515463918,0.6697247706422018,2,0.4699691798842367,0.0,3,0.1,2,2
0.417910447761194,0.8988764044943821,0.30927835051546393,0.8256880733944955,0,0.550903305018918,0.5714285714285714,2,0.25,0,3
0.32835820895522383,0.8651685393258427,0.18556701030927836,0.5137614678899083,2,0.5402791350321983,0.21428571428571427,1,0.1,2,1
0.44029850746268656,0.8651685393258427,0.36082474226804123,0.6972477064220184,2,0.5414317572477385,0.07142857142857142,2,0.125,0,1
0.26119402985074625,0.6741573033707865,0.35051546391752575,0.6330275229357798,2,0.5326618056077579,0.21428571428571427,2,0.07500000000000001,0,1
0.39552238805970147,0.6292134831460674,0.010309278350515464,0.14678899082568808,3,0.5474955523816685,0.2857142857142857,2,0.375,1,0
0.3208955223880597,0.6067415730337079,0.010309278350515464,0.3577981651376147,2,0.5197073341852714,0.07142857142857142,0,0.42500000000000004,2,0
0.4253731343283582,0.4831460674157303,0.061855670103092786,0.42201834862385323,3,0.5182790849181891,0.07142857142857142,2,0.42500000000000004,1,0
0.13432835820895522,0.6966292134831461,0.15463917525773196,0.5229357798165137,2,0.4634042446565938,0.0,3,0.125,2,2
0.35074626865671643,0.4606741573033708,0.17525773195876287,0.11926605504587157,3,0.5248941341552031,0.14285714285714285,1,0.325,1,0
0.3582089552238806,0.6516853932584269,0.30927835051546393,0.5504587155963303,2,0.47919015760855954,0.14285714285714285,0,0.2,1,1
0.3880597014925373,0.7078651685393258,0.32989690721649484,0.48623853211009177,2,0.5100603873812921,0.07142857142857142,2,0.125,0,1
0.11940298507462685,0.5280898876404494,0.26804123711340205,0.8440366972477065,2,0.4541331529228998,0.0,3,0.1,2,2
0.11194029850746268,0.8089887640449437,0.35051546391752575,0.8807339449541285,2,0.45588714325089574,0.07142857142857142,3,0.225,2,2
0.26119402985074625,0.5393258426966292,0.16494845360824742,0.9082568807339451,2,0.5359442732215789,0.21428571428571427,1,0.07500000000000001,0,1
0.4477611940298507,0.1460674157303371,0.14432989690721648,0.045871559633027525,3,0.5647598286100881,0.3571428571428571,3,0.375,0,3
0.35074626865671643,0.7752808988764045,0.24742268041237114,0.7798165137614679,3,0.5447893958756169,0.7857142857142857,3,0.1,0,0
0.2014925373134328,0.7415730337078651,0.23711340206185566,0.5871559633027523,3,0.49923576135708725,0.07142857142857142,3,0.125,2,2
0.4104477611940298,0.5730337078651685,0.24742268041237114,0.8440366972477065,3,0.4820717131474104,0.14285714285714285,1,0.15000000000000002,2,1
